RecordNo,endtime,qweek,Gender,age,region,household_size,household_children,employment_status,i1_health,i2_health,i7a_health,i3_health,i4_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i5_health_99,i5a_health,i6_health,i7b_health,i8_health,i9_health,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_9,i12_health_10,i12_health_11,i12_health_12,i12_health_13,i12_health_14,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,i14_health_1,i14_health_2,i14_health_3,i14_health_4,i14_health_5,i14_health_6,i14_health_7,i14_health_8,i14_health_9,i14_health_10,i14_health_96,i14_health_98,i14_health_99,i14_health_other,d1_health_1,d1_health_2,d1_health_3,d1_health_4,d1_health_5,d1_health_6,d1_health_7,d1_health_8,d1_health_9,d1_health_10,d1_health_11,d1_health_12,d1_health_13,d1_health_98,d1_health_99,weight
3240,2020-04-02 05:47:16,week 1,Male,42,Yorkshire and the Humber,2,0,Unemployed,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very difficult,Somewhat unwilling,Not at all,Always,Not at all,Sometimes,Always,Frequently,Frequently,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Frequently,10, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,1.05708887175
3241,2020-04-02 06:12:55,week 1,Male,48,South East,3,1,Part time employment,2,0,1,"No, I have not","No, they have not",Yes,No,No,No,No,No,Yes,Frequently,No,No,Yes,Neither easy nor difficult,Somewhat willing,Not at all,Frequently,Sometimes,Frequently,Always,Frequently,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Rarely,Sometimes,Always,5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1.01605787946
3242,2020-04-02 06:59:26,week 1,Male,36,North West,2,0,Not working,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Frequently,Always,Always,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Always,Always,Not at all,Always,Always,15, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,1.16038714006
3243,2020-04-02 06:24:16,week 1,Male,67,South East,2,0,Full time employment,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Somewhat willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Always,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,.941702532548
3244,2020-04-02 06:21:43,week 1,Female,54,South West,2,0,Full time employment,1,5,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Frequently,Sometimes,Always,Always,Not at all, ,Always,Always,Sometimes,Always,Always,Sometimes,Not at all,Not at all,Always,Frequently,30,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,__NA__,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,.673316911595
3245,2020-04-02 05:51:13,week 1,Female,53,North East,4,0,Not working,3,2,0,"No, I have not","No, they have not",No,No,No,No,Yes,No,No,Frequently,No,No,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Frequently,Always,Always,30, , , , , , , , , , , , , ,__NA__,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.617527162829
3246,2020-04-02 05:54:50,week 1,Male,24,Yorkshire and the Humber,3,3,Not working,1,1,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Somewhat willing,Always,Always,Always,Frequently,Always,Always,Frequently,Always, ,Rarely,Always,Always,Always,Always,Always,Always,Frequently,Always,Always,Always,1, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.11982048261
3247,2020-04-02 05:44:29,week 1,Male,23,Scotland,1,0,Full time employment,0,0,0, ,"No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Frequently,Sometimes,Always,Sometimes,Frequently,Not at all,Not at all,Always, ,Always,Always,Always,Always,Frequently,Sometimes,Not at all,Not at all,Sometimes,Frequently,3,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.10323739751
3248,2020-04-02 06:11:21,week 1,Male,70,Scotland,2,0,Retired,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Always,Always,Always,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,8, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.06212449425
3249,2020-04-02 07:33:59,week 1,Male,59,London,2,0,Part time employment,0,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Always,Always,Always,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,15,No,No,No,No,No,No,No,No,No,No,Yes,No,No,In isolation for 12 weeks.,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,1.30391535739
3250,2020-04-02 06:29:30,week 1,Female,57,South East,1,0,Not working,0,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Always,Always,Always,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,20, , , , , , , , , , , , , ,__NA__,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,.940243154037
3251,2020-04-02 06:07:30,week 1,Female,56,North West,2,0,Not working,1,1,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Not at all,Frequently,Frequently,Always,Frequently,Frequently,Frequently,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Frequently,10, , , , , , , , , , , , , ,__NA__,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1.18410784123
3252,2020-04-02 05:43:35,week 1,Female,29,South East,4,2,Part time employment,3,100,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Frequently,Frequently,Always,Always,Not at all,Always,Always,Always,Always,Always,Frequently,Frequently,Not at all,Not at all,Always,Frequently,10,No,No,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.47362550999
3253,2020-04-02 06:53:21,week 1,Male,52,Yorkshire and the Humber,3,0,Full time employment,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Always,Always,Always, ,Always,Always,Always,Always,Always,Rarely,Not at all,Rarely,Always,Always,12,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.690490074932
3254,2020-04-02 06:06:13,week 1,Male,30,West Midlands,3,0,Full time employment,1,20,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently, ,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.19641710009
3255,2020-04-02 06:50:55,week 1,Male,68,East of England,1,0,Retired,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Rarely,Always,Not at all,Always,Always,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.847963948384
3256,2020-04-02 07:11:23,week 1,Female,53,South East,3,3,Full time employment,2,10,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Not at all,Always,Always,Always,Always,Always,Always,Sometimes,Not at all,Not at all,Frequently,Always,12,No,No,No,No,No,No,No,No,No,Yes,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.940243154037
3257,2020-04-02 06:34:30,week 1,Male,58,Scotland,2,0,Full time employment,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Frequently,Always,Always,Always,Always,Always,Frequently, ,Always,Always,Always,Always,Always,Frequently,Frequently,Frequently,Always,Frequently,50,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.663278050715
3258,2020-04-02 07:24:24,week 1,Male,55,South West,6,1,Full time employment,4,5,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Always,Not at all,Always,Always,Frequently,Always,Always,Always,Always,Always,Always,Always,Always,Always,Frequently,Not at all,Sometimes,Always,Frequently,12,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Minister of Religion,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.658167533583
3259,2020-04-02 05:47:59,week 1,Male,42,Scotland,1,0,Part time employment,0,0,1,"No, I have not","No, they have not",Yes,No,No,No,No,No,No,Not at all,No,No,Yes,Very easy,Very willing,Not at all,Always,Sometimes,Always,Always,Sometimes,Always,Always,Not at all, ,Always,Always,Always,Always,Sometimes,Rarely,Always,Always,Frequently,Sometimes,10,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.04143476023
3260,2020-04-02 07:11:39,week 1,Male,47,Yorkshire and the Humber,2,0,Full time employment,0,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,30,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,.763341327594
3261,2020-04-02 06:24:46,week 1,Male,30,East Midlands,4,0,Full time employment,2,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Sometimes,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Always,3,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.696371960744
3262,2020-04-02 07:30:12,week 1,Female,27,South East,1,0,Full time employment,0,2,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Not sure,Not sure,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Not at all, ,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Always,Always,10,No,Yes,No,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.47362550999
3263,2020-04-02 06:34:34,week 1,Female,50,Yorkshire and the Humber,3,0,Full time employment,2,0,1,"No, I have not","No, they have not",No,No,No,No,Yes,No,No,Frequently,No,No,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Frequently,Rarely,Sometimes,Always,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,.688744470047
3264,2020-04-02 07:30:09,week 1,Male,67,North East,2,0,Retired,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Sometimes,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Sometimes,Not at all,Sometimes,Always,Always,17, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,.878425089773
3265,2020-04-02 07:13:08,week 1,Male,35,East of England,7,5 or more,Unemployed,6,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Frequently,Always,Frequently,Sometimes,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Sometimes,Not at all,Always,Not at all,Always,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.829689282355
3266,2020-04-02 06:51:17,week 1,Female,54,North West,4,0,Full time employment,3,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very difficult,Very willing,Not at all,Frequently,Sometimes,Frequently,Always,Sometimes,Always,Always,Always, ,Always,Always,Always,Always,Always,Sometimes,Not at all,Not at all,Frequently,Frequently,2,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.855063822633
3267,2020-04-02 07:00:08,week 1,Female,56,South West,1,0,Part time employment,0,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Not at all,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Sometimes,Frequently,8,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.690560774189
3268,2020-04-02 06:36:05,week 1,Male,40,London,1,0,Full time student,0,0,0,"No, I have not","No, they have not", , , , , , , , , , ,Yes,Very easy,Very willing,Sometimes,Always,Always,Always,Frequently,Frequently,Frequently,Frequently, , ,Always,Frequently,Always,Always,Frequently,Frequently,Always,Frequently,Frequently,Sometimes,4, , , , , , , , , , , , , ,__NA__, , , , , , , , , , , , , , , ,1.04092157664
3269,2020-04-02 06:31:39,week 1,Female,32,East of England,1,0,Full time employment,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Frequently,Sometimes,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Frequently,4,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.862477308629
3270,2020-04-02 07:34:01,week 1,Male,75,Yorkshire and the Humber,3,0,Retired,2,1,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Frequently,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Always,Not at all,Sometimes,Not at all,Always,15, , , , , , , , , , , , , ,__NA__,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,1.05116882758
3271,2020-04-02 07:13:21,week 1,Female,60,South East,4,0,Full time employment,2,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Always,Sometimes,Frequently,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,20,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.896069387792
3272,2020-04-02 07:30:44,week 1,Male,69,South East,2,0,Retired,1,0,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Somewhat willing,Not at all,Frequently,Frequently,Always,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Frequently,Sometimes,Frequently,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.30408669316
3273,2020-04-02 07:43:49,week 1,Female,71,North West,2,0,Retired,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Frequently,Always,Not at all,Always,Always,Always, , ,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Always,Always,10, , , , , , , , , , , , , ,__NA__,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.65131287112
3274,2020-04-02 07:01:24,week 1,Male,55,East Midlands,1,0,Full time employment,0,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Somewhat willing,Not at all,Frequently,Frequently,Frequently,Not at all,Always,Not at all,Not at all,Not at all, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Not at all,Rarely,6,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,.712408252226
3275,2020-04-02 07:01:50,week 1,Male,19,Yorkshire and the Humber,4,0,Full time employment,3,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Somewhat willing,Not at all,Frequently,Frequently,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Not at all,Sometimes,Frequently,Frequently,5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.09185765696
3276,2020-04-02 07:32:54,week 1,Female,53,Yorkshire and the Humber,2,0,Part time employment,1,1,1,"No, I have not","No, they have not",Yes,Yes,Yes,Yes,Yes,No,No,Always,No,No,Yes,Neither easy nor difficult,Very willing,Not at all,Frequently,Not at all,Always,Always,Frequently,Always,Always,Always, ,Always,Always,Always,Always,Always,Always,Always,Not at all,Sometimes,Always,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.706383437374
3277,2020-04-02 07:13:38,week 1,Male,29,North West,3,1,Full time employment,2,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Somewhat willing,Frequently,Frequently,Frequently,Frequently,Always,Frequently,Not at all,Always,Always,Always,Always,Always,Always,Always,Frequently,Sometimes,Rarely,Rarely,Rarely,Always,4,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1.35552156501
3278,2020-04-02 07:15:50,week 1,Female,59,South East,2,0,Not working,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Always,Always,Always,Always,Always,Rarely,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Sometimes,Always,Always,20, , , , , , , , , , , , , ,__NA__,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,.916764519919
3279,2020-04-02 07:04:59,week 1,Male,49,Scotland,3,0,Full time employment,2,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always,Always, ,Always,Always,Always,Always,Always,Sometimes,Always,Not at all,Sometimes,Sometimes,10,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Government work,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.752037235203
3280,2020-04-02 07:31:41,week 1,Female,20,Yorkshire and the Humber,2,0,Full time student,1,0,0,"No, I have not","No, they have not",No,No,No,Yes,Yes,No,No,Always,No,No,Yes,Neither easy nor difficult,Very willing,Rarely,Always,Sometimes,Always,Frequently,Always,Not at all,Always, , ,Frequently,Frequently,Always,Always,Always,Frequently,Not at all,Not at all,Always,Frequently,10, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,.779493235857
3281,2020-04-02 07:15:13,week 1,Male,29,East Midlands,3,0,Part time employment,2,30,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Not at all,Always,Always,Not at all, ,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Sometimes,Frequently,10,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Retail,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.59997292308
3282,2020-04-02 07:17:02,week 1,Male,43,North West,4,2,Full time employment,3,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Not at all,Always,Not at all,Sometimes,Not at all,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Rarely,Sometimes,5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.924010274042
3283,2020-04-02 07:21:10,week 1,Female,70,North West,2,0,Retired,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Frequently,Always,Always,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Always,Always,9, , , , , , , , , , , , , ,__NA__,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.69360352469
3284,2020-04-02 07:20:47,week 1,Female,26,South East,3,1,Part time employment,2,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Frequently,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Frequently,Always,15,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.06412931139
